date,state,county,cases,rank
2020-05-10,New Jersey,other,1459,100
2020-05-10,New Jersey,Bergen,442,1
2020-05-10,New Jersey,other,344,12
2020-05-10,New Jersey,other,623,10
2020-05-10,New Jersey,Essex,667,3
2020-05-10,New Jersey,Hudson,651,2
2020-05-10,New Jersey,other,486,9
2020-05-10,New Jersey,other,755,5
2020-05-10,New Jersey,other,482,8
2020-05-10,New Jersey,other,179,11
2020-05-10,New Jersey,other,512,7
2020-05-10,New Jersey,other,603,4
2020-05-10,New Jersey,other,216,13
2020-05-10,New Jersey,other,585,6
2020-05-10,New Mexico,Bernalillo,144,3
2020-05-10,New Mexico,other,91,100
2020-05-10,New Mexico,other,81,4
2020-05-10,New Mexico,McKinley,356,1
2020-05-10,New Mexico,other,60,5
2020-05-10,New Mexico,other,36,6
2020-05-10,New Mexico,San Juan,301,2
2020-05-10,Washington,other,357,100
2020-05-10,Washington,King,440,1
2020-05-10,Washington,other,163,4
2020-05-10,Washington,Snohomish,154,3
2020-05-10,Washington,Yakima,593,2
2020-05-10,Connecticut,other,431,100
2020-05-10,Connecticut,Fairfield,1110,1
2020-05-10,Connecticut,Hartford,1194,3
2020-05-10,Connecticut,New Haven,984,2
2020-05-10,Mississippi,other,541,100
2020-05-10,Mississippi,other,20,17
2020-05-10,Mississippi,other,42,19
2020-05-10,Mississippi,other,38,12
2020-05-10,Mississippi,other,51,6
2020-05-10,Mississippi,other,107,8
2020-05-10,Mississippi,other,17,18
2020-05-10,Mississippi,Hinds,105,1
2020-05-10,Mississippi,other,82,11
2020-05-10,Mississippi,other,9,16
2020-05-10,Mississippi,other,76,4
2020-05-10,Mississippi,other,28,25
2020-05-10,Mississippi,other,107,5
2020-05-10,Mississippi,other,53,10
2020-05-10,Mississippi,other,11,23
2020-05-10,Mississippi,other,15,14
2020-05-10,Mississippi,other,18,20
2020-05-10,Mississippi,other,33,22
2020-05-10,Mississippi,Madison,104,2
2020-05-10,Mississippi,other,22,24
2020-05-10,Mississippi,Neshoba,90,3
2020-05-10,Mississippi,other,49,21
2020-05-10,Mississippi,other,16,15
2020-05-10,Mississippi,other,34,9
2020-05-10,Mississippi,other,67,7
2020-05-10,Mississippi,other,10,13
2020-05-10,Puerto Rico,Unknown,416,1
2020-05-10,North Dakota,other,59,100
2020-05-10,North Dakota,Cass,325,1
2020-05-10,Pennsylvania,other,2961,100
2020-05-10,Pennsylvania,other,539,4
2020-05-10,Pennsylvania,Delaware,661,3
2020-05-10,Pennsylvania,Montgomery,681,2
2020-05-10,Pennsylvania,Philadelphia,1725,1
2020-05-10,Rhode Island,other,-529,100
2020-05-10,Rhode Island,Providence,1974,1
2020-05-10,South Dakota,other,213,100
2020-05-10,South Dakota,Minnehaha,352,1
2020-05-10,Massachusetts,other,240,100
2020-05-10,Massachusetts,other,901,7
2020-05-10,Massachusetts,Essex,1103,3
2020-05-10,Massachusetts,other,486,8
2020-05-10,Massachusetts,Middlesex,1576,1
2020-05-10,Massachusetts,other,525,5
2020-05-10,Massachusetts,other,676,6
2020-05-10,Massachusetts,Suffolk,1227,2
2020-05-10,Massachusetts,other,1456,4
2020-05-10,New Hampshire,other,95,100
2020-05-10,New Hampshire,Hillsborough,319,1
2020-05-10,New Hampshire,Rockingham,131,2
2020-05-10,West Virginia,other,62,100
2020-05-10,West Virginia,other,0,5
2020-05-10,West Virginia,Jefferson,10,3
2020-05-10,West Virginia,Kanawha,24,2
2020-05-10,West Virginia,other,3,4
2020-05-10,West Virginia,other,3,7
2020-05-10,West Virginia,Berkeley,20,1
2020-05-10,North Carolina,other,2341,100
2020-05-10,North Carolina,Wake,163,2
2020-05-10,North Carolina,other,93,6
2020-05-10,North Carolina,Durham,104,3
2020-05-10,North Carolina,other,258,4
2020-05-10,North Carolina,other,202,5
2020-05-10,North Carolina,Mecklenburg,461,1
2020-05-10,South Carolina,other,494,100
2020-05-10,South Carolina,Lexington,37,3
2020-05-10,South Carolina,Richland,140,2
2020-05-10,South Carolina,other,47,6
2020-05-10,South Carolina,other,27,9
2020-05-10,South Carolina,other,53,8
2020-05-10,South Carolina,other,18,10
2020-05-10,South Carolina,other,24,5
2020-05-10,South Carolina,other,107,7
2020-05-10,South Carolina,Greenville,146,1
2020-05-10,South Carolina,other,37,4
2020-05-10,Virgin Islands,Unknown,0,1
2020-05-10,District of Columbia,District of Columbia,940,1
2020-05-10,Northern Mariana Islands,Unknown,5,1
2020-05-17,Guam,Unknown,11,1
2020-05-17,Iowa,other,1045,100
2020-05-17,Iowa,Black Hawk,92,3
2020-05-17,Iowa,other,58,4
2020-05-17,Iowa,Polk,680,1
2020-05-17,Iowa,Woodbury,311,2
2020-05-17,Ohio,other,1630,100
2020-05-17,Ohio,Cuyahoga,628,2
2020-05-17,Ohio,Franklin,677,1
2020-05-17,Ohio,Hamilton,342,3
2020-05-17,Ohio,other,142,5
2020-05-17,Ohio,other,118,8
2020-05-17,Ohio,other,159,4
2020-05-17,Ohio,other,27,6
2020-05-17,Ohio,other,209,7
2020-05-17,Utah,other,329,100
2020-05-17,Utah,Salt Lake,656,1
2020-05-17,Utah,Utah,207,2
2020-05-17,Idaho,Ada,23,1
2020-05-17,Idaho,other,62,100
2020-05-17,Idaho,Blaine,2,2
2020-05-17,Idaho,other,7,4
2020-05-17,Idaho,other,50,5
2020-05-17,Idaho,Twin Falls,63,3
2020-05-17,Maine,other,24,100
2020-05-17,Maine,Androscoggin,107,3
2020-05-17,Maine,Cumberland,188,1
2020-05-17,Maine,York,49,2
2020-05-17,Texas,other,2736,100
2020-05-17,Texas,other,539,6
2020-05-17,Texas,Tarrant,601,3
2020-05-17,Texas,other,363,4
2020-05-17,Texas,Harris,1644,1
2020-05-17,Texas,other,298,5
2020-05-17,Texas,Dallas,1399,2
2020-05-17,Alaska,other,9,100
2020-05-17,Alaska,Fairbanks North Star Borough,0,3
2020-05-17,Alaska,Kenai Peninsula Borough,1,2
2020-05-17,Alaska,Anchorage,5,1
2020-05-17,Hawaii,other,4,100
2020-05-17,Hawaii,Honolulu,-1,1
2020-05-17,Hawaii,Maui,1,2
2020-05-17,Kansas,other,162,100
2020-05-17,Kansas,Finney,184,3
2020-05-17,Kansas,Ford,259,1
2020-05-17,Kansas,other,63,5
2020-05-17,Kansas,other,111,4
2020-05-17,Kansas,other,16,8
2020-05-17,Kansas,other,19,7
2020-05-17,Kansas,other,63,6
2020-05-17,Kansas,other,69,9
2020-05-17,Kansas,Wyandotte,109,2
2020-05-17,Nevada,other,49,100
2020-05-17,Nevada,Clark,750,1
2020-05-17,Nevada,Washoe,159,2
2020-05-17,Oregon,other,90,100
2020-05-17,Oregon,other,9,4
2020-05-17,Oregon,Marion,74,2
2020-05-17,Oregon,Multnomah,58,1
2020-05-17,Oregon,Washington,45,3
2020-05-17,Alabama,other,1124,100
2020-05-17,Alabama,other,106,6
2020-05-17,Alabama,Jefferson,276,3
2020-05-17,Alabama,other,40,7
2020-05-17,Alabama,other,21,5
2020-05-17,Alabama,Mobile,301,2
2020-05-17,Alabama,Montgomery,331,1
2020-05-17,Alabama,other,47,9
2020-05-17,Alabama,other,29,8
2020-05-17,Alabama,other,135,4
2020-05-17,Alabama,other,65,10
2020-05-17,Arizona,other,1107,100
2020-05-17,Arizona,Maricopa,1081,1
2020-05-17,Arizona,Pima,221,2
2020-05-17,Florida,other,2840,100
2020-05-17,Florida,Miami-Dade,1328,1
2020-05-17,Florida,Palm Beach,700,3
2020-05-17,Florida,Broward,448,2
2020-05-17,Georgia,other,895,7
2020-05-17,Georgia,other,2321,100
2020-05-17,Georgia,other,87,8
2020-05-17,Georgia,other,254,4
2020-05-17,Georgia,DeKalb,346,3
2020-05-17,Georgia,other,63,6
2020-05-17,Georgia,Fulton,228,2
2020-05-17,Georgia,Gwinnett,400,1
2020-05-17,Georgia,other,159,5
2020-05-17,Indiana,other,2248,100
2020-05-17,Indiana,Allen,229,3
2020-05-17,Indiana,Lake,380,2
2020-05-17,Indiana,Marion,898,1
2020-05-17,Montana,other,8,100
2020-05-17,Montana,Big Horn,0,3
2020-05-17,Montana,other,0,5
2020-05-17,Montana,Gallatin,0,1
2020-05-17,Montana,other,0,4
2020-05-17,Montana,Yellowstone,3,2
2020-05-17,Vermont,other,14,100
2020-05-17,Vermont,Chittenden,6,1
2020-05-17,Wyoming,other,29,100
2020-05-17,Wyoming,Fremont,24,1
2020-05-17,Wyoming,Laramie,1,2
2020-05-17,Wyoming,other,15,4
2020-05-17,Wyoming,Teton,0,3
2020-05-17,Wyoming,other,2,5
2020-05-17,Arkansas,other,366,100
2020-05-17,Arkansas,other,293,5
2020-05-17,Arkansas,other,52,9
2020-05-17,Arkansas,Washington,92,1
2020-05-17,Arkansas,Benton,93,2
2020-05-17,Arkansas,other,50,8
2020-05-17,Arkansas,other,142,6
2020-05-17,Arkansas,other,4,7
2020-05-17,Arkansas,other,15,4
2020-05-17,Arkansas,Pulaski,90,3
2020-05-17,Colorado,Adams,281,3
2020-05-17,Colorado,other,481,100
2020-05-17,Colorado,Arapahoe,375,2
2020-05-17,Colorado,Denver,603,1
2020-05-17,Colorado,other,202,6
2020-05-17,Colorado,other,230,5
2020-05-17,Colorado,other,110,4
2020-05-17,Delaware,other,7,100
2020-05-17,Delaware,Kent,139,3
2020-05-17,Delaware,New Castle,571,2
2020-05-17,Delaware,Sussex,426,1
2020-05-17,Illinois,other,6226,100
2020-05-17,Illinois,Cook,9205,1
2020-05-17,Kentucky,other,413,100
2020-05-17,Kentucky,Fayette,69,3
2020-05-17,Kentucky,Jefferson,327,1
2020-05-17,Kentucky,other,83,4
2020-05-17,Kentucky,Warren,144,2
2020-05-17,Maryland,other,1347,100
2020-05-17,Maryland,other,955,4
2020-05-17,Maryland,other,481,5
2020-05-17,Maryland,Baltimore,739,3
2020-05-17,Maryland,Montgomery,1709,2
2020-05-17,Maryland,Prince George's,2294,1
2020-05-17,Michigan,other,2318,100
2020-05-17,Michigan,Oakland,169,2
2020-05-17,Michigan,Wayne,681,1
2020-05-17,Michigan,other,542,4
2020-05-17,Michigan,Macomb,178,3
2020-05-17,Missouri,Kansas City,128,3
2020-05-17,Missouri,other,474,100
2020-05-17,Missouri,St. Louis,366,1
2020-05-17,Missouri,St. Louis city,158,2
2020-05-17,Nebraska,other,624,100
2020-05-17,Nebraska,Dakota,76,2
2020-05-17,Nebraska,Douglas,719,1
2020-05-17,Nebraska,Hall,41,3
2020-05-17,Nebraska,other,242,4
2020-05-17,New York,other,6028,100
2020-05-17,New York,New York City,5581,1
2020-05-17,Oklahoma,other,195,100
2020-05-17,Oklahoma,other,21,4
2020-05-17,Oklahoma,other,55,6
2020-05-17,Oklahoma,Oklahoma,119,1
2020-05-17,Oklahoma,Texas,197,3
2020-05-17,Oklahoma,Tulsa,127,2
2020-05-17,Oklahoma,other,8,5
2020-05-17,Virginia,other,3261,100
2020-05-17,Virginia,Fairfax,1559,1
2020-05-17,Virginia,Loudoun,401,3
2020-05-17,Virginia,Prince William,845,2
2020-05-17,Louisiana,other,1625,100
2020-05-17,Louisiana,other,435,4
2020-05-17,Louisiana,East Baton Rouge,373,3
2020-05-17,Louisiana,Jefferson,251,1
2020-05-17,Louisiana,Orleans,168,2
2020-05-17,Louisiana,other,111,6
2020-05-17,Louisiana,other,85,5
2020-05-17,Minnesota,other,2165,100
2020-05-17,Minnesota,Stearns,243,3
2020-05-17,Minnesota,Hennepin,1719,1
2020-05-17,Minnesota,Ramsey,748,2
2020-05-17,Tennessee,other,1006,100
2020-05-17,Tennessee,other,130,4
2020-05-17,Tennessee,Shelby,544,2
2020-05-17,Tennessee,other,6,5
2020-05-17,Tennessee,Davidson,634,1
2020-05-17,Tennessee,Hamilton,212,3
2020-05-17,Wisconsin,other,984,100
2020-05-17,Wisconsin,Milwaukee,1156,1
2020-05-17,Wisconsin,Racine,307,3
2020-05-17,Wisconsin,Brown,168,2
2020-05-17,California,other,7127,100
2020-05-17,California,Los Angeles,6752,1
2020-05-17,New Jersey,other,1244,100
2020-05-17,New Jersey,Bergen,422,1
2020-05-17,New Jersey,other,377,12
2020-05-17,New Jersey,other,572,10
2020-05-17,New Jersey,Essex,1033,3
2020-05-17,New Jersey,Hudson,584,2
2020-05-17,New Jersey,other,632,9
2020-05-17,New Jersey,other,701,5
2020-05-17,New Jersey,other,423,8
2020-05-17,New Jersey,other,180,11
2020-05-17,New Jersey,other,438,7
2020-05-17,New Jersey,other,579,4
2020-05-17,New Jersey,other,213,13
2020-05-17,New Jersey,other,617,6
2020-05-17,New Mexico,other,74,100
2020-05-17,New Mexico,Bernalillo,132,3
2020-05-17,New Mexico,other,109,4
2020-05-17,New Mexico,McKinley,264,1
2020-05-17,New Mexico,other,108,5
2020-05-17,New Mexico,other,46,6
2020-05-17,New Mexico,San Juan,217,2
2020-05-17,Washington,other,340,100
2020-05-17,Washington,King,324,1
2020-05-17,Washington,other,90,4
2020-05-17,Washington,Snohomish,141,3
2020-05-17,Washington,Yakima,509,2
2020-05-17,Connecticut,other,452,100
2020-05-17,Connecticut,Fairfield,849,1
2020-05-17,Connecticut,Hartford,1246,3
2020-05-17,Connecticut,New Haven,772,2
2020-05-17,Mississippi,other,518,100
2020-05-17,Mississippi,other,22,17
2020-05-17,Mississippi,other,37,19
2020-05-17,Mississippi,other,78,12
2020-05-17,Mississippi,other,74,6
2020-05-17,Mississippi,other,62,8
2020-05-17,Mississippi,other,16,18
2020-05-17,Mississippi,Hinds,109,1
2020-05-17,Mississippi,other,71,11
2020-05-17,Mississippi,other,12,16
2020-05-17,Mississippi,other,116,4
2020-05-17,Mississippi,other,45,25
2020-05-17,Mississippi,other,92,5
2020-05-17,Mississippi,other,30,10
2020-05-17,Mississippi,other,12,23
2020-05-17,Mississippi,other,40,14
2020-05-17,Mississippi,other,36,20
2020-05-17,Mississippi,other,46,22
2020-05-17,Mississippi,Madison,113,2
2020-05-17,Mississippi,other,19,24
2020-05-17,Mississippi,Neshoba,114,3
2020-05-17,Mississippi,other,35,21
2020-05-17,Mississippi,other,26,15
2020-05-17,Mississippi,other,54,9
2020-05-17,Mississippi,other,66,7
2020-05-17,Mississippi,other,39,13
2020-05-17,Puerto Rico,Unknown,511,1
2020-05-17,North Dakota,other,133,100
2020-05-17,North Dakota,Cass,381,1
2020-05-17,Pennsylvania,other,2518,100
2020-05-17,Pennsylvania,other,448,4
2020-05-17,Pennsylvania,Delaware,613,3
2020-05-17,Pennsylvania,Montgomery,667,2
2020-05-17,Pennsylvania,Philadelphia,1628,1
2020-05-17,Rhode Island,other,111,100
2020-05-17,Rhode Island,Providence,1407,1
2020-05-17,South Dakota,other,380,100
2020-05-17,South Dakota,Minnehaha,129,1
2020-05-17,Massachusetts,other,225,100
2020-05-17,Massachusetts,other,678,7
2020-05-17,Massachusetts,Essex,1020,3
2020-05-17,Massachusetts,other,488,8
2020-05-17,Massachusetts,Middlesex,1349,1
2020-05-17,Massachusetts,other,347,5
2020-05-17,Massachusetts,other,493,6
2020-05-17,Massachusetts,Suffolk,945,2
2020-05-17,Massachusetts,other,1184,4
2020-05-17,New Hampshire,other,84,100
2020-05-17,New Hampshire,Hillsborough,326,1
2020-05-17,New Hampshire,Rockingham,123,2
2020-05-17,West Virginia,other,107,100
2020-05-17,West Virginia,other,30,5
2020-05-17,West Virginia,Jefferson,48,3
2020-05-17,West Virginia,Kanawha,4,2
2020-05-17,West Virginia,other,6,4
2020-05-17,West Virginia,other,1,7
2020-05-17,West Virginia,Berkeley,63,1
2020-05-17,North Carolina,other,2895,100
2020-05-17,North Carolina,Wake,258,2
2020-05-17,North Carolina,other,161,6
2020-05-17,North Carolina,Durham,250,3
2020-05-17,North Carolina,other,262,4
2020-05-17,North Carolina,other,257,5
2020-05-17,North Carolina,Mecklenburg,638,1
2020-05-17,South Carolina,other,516,100
2020-05-17,South Carolina,Lexington,39,3
2020-05-17,South Carolina,Richland,127,2
2020-05-17,South Carolina,other,67,6
2020-05-17,South Carolina,other,31,9
2020-05-17,South Carolina,other,49,8
2020-05-17,South Carolina,other,41,10
2020-05-17,South Carolina,other,44,5
2020-05-17,South Carolina,other,69,7
2020-05-17,South Carolina,Greenville,173,1
2020-05-17,South Carolina,other,78,4
2020-05-17,Virgin Islands,Unknown,0,1
2020-05-17,District of Columbia,District of Columbia,924,1
2020-05-17,Northern Mariana Islands,Unknown,1,1
2020-05-24,Guam,Unknown,7,1
2020-05-24,Iowa,other,817,100
2020-05-24,Iowa,Black Hawk,80,3
2020-05-24,Iowa,other,603,4
2020-05-24,Iowa,Polk,664,1
2020-05-24,Iowa,Woodbury,277,2
2020-05-24,Ohio,other,1623,100
2020-05-24,Ohio,Cuyahoga,518,2
2020-05-24,Ohio,Franklin,676,1
2020-05-24,Ohio,Hamilton,293,3
2020-05-24,Ohio,other,154,5
2020-05-24,Ohio,other,111,8
2020-05-24,Ohio,other,52,4
2020-05-24,Ohio,other,12,6
2020-05-24,Ohio,other,186,7
2020-05-24,Utah,other,422,100
2020-05-24,Utah,Salt Lake,677,1
2020-05-24,Utah,Utah,192,2
2020-05-24,Idaho,Ada,16,1
2020-05-24,Idaho,other,113,100
2020-05-24,Idaho,Blaine,2,2
2020-05-24,Idaho,other,19,4
2020-05-24,Idaho,other,24,5
2020-05-24,Idaho,Twin Falls,38,3
2020-05-24,Maine,other,25,100
2020-05-24,Maine,Androscoggin,60,3
2020-05-24,Maine,Cumberland,137,1
2020-05-24,Maine,York,44,2
2020-05-24,Texas,other,3320,100
2020-05-24,Texas,other,439,6
2020-05-24,Texas,Tarrant,512,3
2020-05-24,Texas,other,444,4
2020-05-24,Texas,Harris,1450,1
2020-05-24,Texas,other,419,5
2020-05-24,Texas,Dallas,1357,2
2020-05-24,Alaska,other,5,100
2020-05-24,Alaska,Fairbanks North Star Borough,0,3
2020-05-24,Alaska,Kenai Peninsula Borough,15,2
2020-05-24,Alaska,Anchorage,10,1
2020-05-24,Hawaii,other,0,100
2020-05-24,Hawaii,Honolulu,7,1
2020-05-24,Hawaii,Maui,1,2
2020-05-24,Kansas,other,94,100
2020-05-24,Kansas,Finney,63,3
2020-05-24,Kansas,Ford,180,1
2020-05-24,Kansas,other,118,5
2020-05-24,Kansas,other,13,4
2020-05-24,Kansas,other,29,8
2020-05-24,Kansas,other,27,7
2020-05-24,Kansas,other,62,6
2020-05-24,Kansas,other,46,9
2020-05-24,Kansas,Wyandotte,96,2
2020-05-24,Nevada,other,31,100
2020-05-24,Nevada,Clark,531,1
2020-05-24,Nevada,Washoe,187,2
2020-05-24,Oregon,other,62,100
2020-05-24,Oregon,other,16,4
2020-05-24,Oregon,Marion,51,2
2020-05-24,Oregon,Multnomah,105,1
2020-05-24,Oregon,Washington,61,3
2020-05-24,Alabama,other,1526,100
2020-05-24,Alabama,other,110,6
2020-05-24,Alabama,Jefferson,205,3
2020-05-24,Alabama,other,52,7
2020-05-24,Alabama,other,42,5
2020-05-24,Alabama,Mobile,209,2
2020-05-24,Alabama,Montgomery,485,1
2020-05-24,Alabama,other,94,9
2020-05-24,Alabama,other,76,8
2020-05-24,Alabama,other,258,4
2020-05-24,Alabama,other,153,10
2020-05-24,Arizona,other,1582,100
2020-05-24,Arizona,Maricopa,1345,1
2020-05-24,Arizona,Pima,288,2
2020-05-24,Florida,other,2989,100
2020-05-24,Florida,Miami-Dade,1132,1
2020-05-24,Florida,Palm Beach,758,3
2020-05-24,Florida,Broward,418,2
2020-05-24,Georgia,other,-1480,7
2020-05-24,Georgia,other,2839,100
2020-05-24,Georgia,other,127,8
2020-05-24,Georgia,other,348,4
2020-05-24,Georgia,DeKalb,585,3
2020-05-24,Georgia,other,45,6
2020-05-24,Georgia,Fulton,530,2
2020-05-24,Georgia,Gwinnett,772,1
2020-05-24,Georgia,other,162,5
2020-05-24,Indiana,other,1888,100
2020-05-24,Indiana,Allen,387,3
2020-05-24,Indiana,Lake,387,2
2020-05-24,Indiana,Marion,728,1
2020-05-24,Montana,other,0,100
2020-05-24,Montana,Big Horn,20,3
2020-05-24,Montana,other,0,5
2020-05-24,Montana,Gallatin,2,1
2020-05-24,Montana,other,1,4
2020-05-24,Montana,Yellowstone,3,2
2020-05-24,Vermont,other,14,100
2020-05-24,Vermont,Chittenden,9,1
2020-05-24,Wyoming,other,37,100
2020-05-24,Wyoming,Fremont,33,1
2020-05-24,Wyoming,Laramie,6,2
2020-05-24,Wyoming,other,8,4
2020-05-24,Wyoming,Teton,0,3
2020-05-24,Wyoming,other,0,5
2020-05-24,Arkansas,other,398,100
2020-05-24,Arkansas,other,44,5
2020-05-24,Arkansas,other,91,9
2020-05-24,Arkansas,Washington,219,1
2020-05-24,Arkansas,Benton,270,2
2020-05-24,Arkansas,other,87,8
2020-05-24,Arkansas,other,13,6
2020-05-24,Arkansas,other,5,7
2020-05-24,Arkansas,other,8,4
2020-05-24,Arkansas,Pulaski,103,3
2020-05-24,Colorado,Adams,368,3
2020-05-24,Colorado,other,534,100
2020-05-24,Colorado,Arapahoe,326,2
2020-05-24,Colorado,Denver,539,1
2020-05-24,Colorado,other,224,6
2020-05-24,Colorado,other,166,5
2020-05-24,Colorado,other,89,4
2020-05-24,Delaware,other,-1,100
2020-05-24,Delaware,Kent,117,3
2020-05-24,Delaware,New Castle,485,2
2020-05-24,Delaware,Sussex,131,1
2020-05-24,Illinois,other,4487,100
2020-05-24,Illinois,Cook,6702,1
2020-05-24,Kentucky,other,528,100
2020-05-24,Kentucky,Fayette,95,3
2020-05-24,Kentucky,Jefferson,306,1
2020-05-24,Kentucky,other,58,4
2020-05-24,Kentucky,Warren,87,2
2020-05-24,Maryland,other,1248,100
2020-05-24,Maryland,other,890,4
2020-05-24,Maryland,other,462,5
2020-05-24,Maryland,Baltimore,665,3
2020-05-24,Maryland,Montgomery,1556,2
2020-05-24,Maryland,Prince George's,2233,1
2020-05-24,Michigan,other,1384,100
2020-05-24,Michigan,Oakland,127,2
2020-05-24,Michigan,Wayne,557,1
2020-05-24,Michigan,other,334,4
2020-05-24,Michigan,Macomb,142,3
2020-05-24,Missouri,Kansas City,158,3
2020-05-24,Missouri,other,592,100
2020-05-24,Missouri,St. Louis,301,1
2020-05-24,Missouri,St. Louis city,141,2
2020-05-24,Nebraska,other,549,100
2020-05-24,Nebraska,Dakota,78,2
2020-05-24,Nebraska,Douglas,1149,1
2020-05-24,Nebraska,Hall,42,3
2020-05-24,Nebraska,other,162,4
2020-05-24,New York,other,4249,100
2020-05-24,New York,New York City,5477,1
2020-05-24,Oklahoma,other,198,100
2020-05-24,Oklahoma,other,13,4
2020-05-24,Oklahoma,other,9,6
2020-05-24,Oklahoma,Oklahoma,74,1
2020-05-24,Oklahoma,Texas,62,3
2020-05-24,Oklahoma,Tulsa,95,2
2020-05-24,Oklahoma,other,6,5
2020-05-24,Virginia,other,4199,100
2020-05-24,Virginia,Fairfax,1961,1
2020-05-24,Virginia,Loudoun,698,3
2020-05-24,Virginia,Prince William,1004,2
2020-05-24,Louisiana,other,1332,100
2020-05-24,Louisiana,other,226,4
2020-05-24,Louisiana,East Baton Rouge,209,3
2020-05-24,Louisiana,Jefferson,303,1
2020-05-24,Louisiana,Orleans,159,2
2020-05-24,Louisiana,other,177,6
2020-05-24,Louisiana,other,111,5
2020-05-24,Minnesota,other,2018,100
2020-05-24,Minnesota,Stearns,96,3
2020-05-24,Minnesota,Hennepin,1532,1
2020-05-24,Minnesota,Ramsey,699,2
2020-05-24,Tennessee,other,906,100
2020-05-24,Tennessee,other,219,4
2020-05-24,Tennessee,Shelby,718,2
2020-05-24,Tennessee,other,4,5
2020-05-24,Tennessee,Davidson,602,1
2020-05-24,Tennessee,Hamilton,433,3
2020-05-24,Wisconsin,other,1201,100
2020-05-24,Wisconsin,Milwaukee,1580,1
2020-05-24,Wisconsin,Racine,403,3
2020-05-24,Wisconsin,Brown,80,2
2020-05-24,California,other,7689,100
2020-05-24,California,Los Angeles,9596,1
2020-05-24,New Jersey,other,881,100
2020-05-24,New Jersey,Bergen,543,1
2020-05-24,New Jersey,other,315,12
2020-05-24,New Jersey,other,472,10
2020-05-24,New Jersey,Essex,529,3
2020-05-24,New Jersey,Hudson,433,2
2020-05-24,New Jersey,other,499,9
2020-05-24,New Jersey,other,609,5
2020-05-24,New Jersey,other,439,8
2020-05-24,New Jersey,other,191,11
2020-05-24,New Jersey,other,384,7
2020-05-24,New Jersey,other,489,4
2020-05-24,New Jersey,other,142,13
2020-05-24,New Jersey,other,578,6
2020-05-24,New Mexico,Bernalillo,138,3
2020-05-24,New Mexico,other,102,100
2020-05-24,New Mexico,other,69,4
2020-05-24,New Mexico,McKinley,278,1
2020-05-24,New Mexico,other,28,5
2020-05-24,New Mexico,other,32,6
2020-05-24,New Mexico,San Juan,182,2
2020-05-24,Washington,other,607,100
2020-05-24,Washington,King,290,1
2020-05-24,Washington,other,95,4
2020-05-24,Washington,Snohomish,129,3
2020-05-24,Washington,Yakima,757,2
2020-05-24,Connecticut,other,363,100
2020-05-24,Connecticut,Fairfield,513,1
2020-05-24,Connecticut,Hartford,662,3
2020-05-24,Connecticut,New Haven,462,2
2020-05-24,Mississippi,other,710,100
2020-05-24,Mississippi,other,69,17
2020-05-24,Mississippi,other,22,19
2020-05-24,Mississippi,other,37,12
2020-05-24,Mississippi,other,75,6
2020-05-24,Mississippi,other,75,8
2020-05-24,Mississippi,other,26,18
2020-05-24,Mississippi,Hinds,122,1
2020-05-24,Mississippi,other,38,11
2020-05-24,Mississippi,other,9,16
2020-05-24,Mississippi,other,163,4
2020-05-24,Mississippi,other,17,25
2020-05-24,Mississippi,other,65,5
2020-05-24,Mississippi,other,39,10
2020-05-24,Mississippi,other,48,23
2020-05-24,Mississippi,other,18,14
2020-05-24,Mississippi,other,18,20
2020-05-24,Mississippi,other,53,22
2020-05-24,Mississippi,Madison,81,2
2020-05-24,Mississippi,other,14,24
2020-05-24,Mississippi,Neshoba,119,3
2020-05-24,Mississippi,other,50,21
2020-05-24,Mississippi,other,107,15
2020-05-24,Mississippi,other,85,9
2020-05-24,Mississippi,other,63,7
2020-05-24,Mississippi,other,101,13
2020-05-24,Puerto Rico,Unknown,618,1
2020-05-24,North Dakota,other,-9,100
2020-05-24,North Dakota,Cass,198,1
2020-05-24,Pennsylvania,other,2234,100
2020-05-24,Pennsylvania,other,211,4
2020-05-24,Pennsylvania,Delaware,305,3
2020-05-24,Pennsylvania,Montgomery,542,2
2020-05-24,Pennsylvania,Philadelphia,1395,1
2020-05-24,Rhode Island,other,334,100
2020-05-24,Rhode Island,Providence,533,1
2020-05-24,South Dakota,other,392,100
2020-05-24,South Dakota,Minnehaha,97,1
2020-05-24,Massachusetts,other,130,100
2020-05-24,Massachusetts,other,663,7
2020-05-24,Massachusetts,Essex,765,3
2020-05-24,Massachusetts,other,361,8
2020-05-24,Massachusetts,Middlesex,892,1
2020-05-24,Massachusetts,other,257,5
2020-05-24,Massachusetts,other,339,6
2020-05-24,Massachusetts,Suffolk,582,2
2020-05-24,Massachusetts,other,650,4
2020-05-24,New Hampshire,other,52,100
2020-05-24,New Hampshire,Hillsborough,329,1
2020-05-24,New Hampshire,Rockingham,75,2
2020-05-24,West Virginia,other,65,100
2020-05-24,West Virginia,other,95,5
2020-05-24,West Virginia,Jefferson,34,3
2020-05-24,West Virginia,Kanawha,16,2
2020-05-24,West Virginia,other,12,4
2020-05-24,West Virginia,other,1,7
2020-05-24,West Virginia,Berkeley,37,1
2020-05-24,North Carolina,other,2853,100
2020-05-24,North Carolina,Wake,279,2
2020-05-24,North Carolina,other,132,6
2020-05-24,North Carolina,Durham,322,3
2020-05-24,North Carolina,other,364,4
2020-05-24,North Carolina,other,194,5
2020-05-24,North Carolina,Mecklenburg,886,1
2020-05-24,South Carolina,other,645,100
