state,date,new_deaths,new_cases,seven_rolling_deaths,seven_rolling_cases,population
Idaho,2020-06-05,0,57,7.375,404.125,1787065
Maine,2020-06-05,3,36,5.0,250.75,1344212
Texas,2020-06-05,28,1994,7.625,455.75,28995881
Alaska,2020-06-05,0,23,7.375,445.625,731545
Hawaii,2020-06-05,0,9,7.125,433.75,1415872
Kansas,2020-06-05,3,161,6.625,405.25,2913314
Nevada,2020-06-05,7,188,5.5,369.25,3080156
Oregon,2020-06-05,2,106,5.375,321.75,4217737
Alabama,2020-06-05,23,315,8.25,354.0,4903185
Arizona,2020-06-05,16,1551,9.875,543.375,7278717
Florida,2020-06-05,53,1305,13.0,457.25,21477737
Georgia,2020-06-05,27,752,16.375,548.375,10617423
Indiana,2020-06-05,27,494,19.75,609.0,6732219
Montana,2020-06-05,1,2,19.5,589.125,1068778
Vermont,2020-06-05,0,1,18.625,565.75,623989
Wyoming,2020-06-05,0,12,18.375,554.0,578759
Arkansas,2020-06-05,1,226,15.625,542.875,3017804
Colorado,2020-06-05,12,255,15.125,380.875,5758736
Delaware,2020-06-05,2,27,8.75,221.125,973764
Illinois,2020-06-05,62,1168,13.125,273.125,12671821
Kentucky,2020-06-05,7,270,10.625,245.125,4467673
Maryland,2020-06-05,34,917,14.75,359.5,6045680
Michigan,2020-06-05,250,4529,46.0,925.5,9986857
Missouri,2020-06-05,10,229,47.25,952.625,6137428
Nebraska,2020-06-05,0,262,47.125,957.125,1934408
New York,2020-06-05,55,1042,52.5,1055.5,19453561
Oklahoma,2020-06-05,1,97,52.375,1064.25,3956971
Virginia,2020-06-05,8,676,45.625,1002.75,8535519
Louisiana,2020-06-05,29,427,48.375,1022.375,4648794
Minnesota,2020-06-05,33,707,48.25,996.125,5639632
Tennessee,2020-06-05,4,425,17.5,483.125,6829174
Wisconsin,2020-06-05,7,352,17.125,498.5,5822434
California,2020-06-05,66,3593,25.375,914.875,39512223
New Jersey,2020-06-05,79,806,28.375,885.375,8882190
New Mexico,2020-06-05,4,319,28.75,913.125,2096829
Washington,2020-06-05,10,547,29.0,897.0,7614893
Connecticut,2020-06-05,31,221,29.25,871.25,3565287
Mississippi,2020-06-05,9,209,26.25,809.0,2976149
North Dakota,2020-06-05,5,39,26.375,760.75,762062
Pennsylvania,2020-06-05,90,480,36.75,776.75,12801989
Rhode Island,2020-06-05,16,116,30.5,342.125,1059361
South Dakota,2020-06-05,1,30,20.75,245.125,884659
Massachusetts,2020-06-05,34,494,24.5,267.0,6892503
New Hampshire,2020-06-05,5,77,23.875,208.25,1359711
West Virginia,2020-06-05,5,17,20.625,182.75,1792147
North Carolina,2020-06-05,8,1141,20.5,299.25,10488084
South Carolina,2020-06-05,13,448,21.5,350.375,5148714
District of Columbia,2020-06-05,4,79,10.75,300.25,705749
District of Columbia,2020-06-05,4,79,9.25,295.625,705749
Iowa,2020-06-06,5,195,9.75,316.25,3155070
Ohio,2020-06-06,15,353,7.375,298.625,11689100
Utah,2020-06-06,1,522,6.875,354.25,3205958
Idaho,2020-06-06,0,28,6.25,355.625,1787065
Maine,2020-06-06,0,42,5.25,218.25,1344212
Texas,2020-06-06,19,1753,6.0,381.375,28995881
Alaska,2020-06-06,0,14,5.5,373.25,731545
Hawaii,2020-06-06,0,8,5.0,364.375,1415872
Kansas,2020-06-06,1,24,4.5,343.0,2913314
Nevada,2020-06-06,1,188,2.75,322.375,3080156
Oregon,2020-06-06,2,92,2.875,268.625,4217737
Alabama,2020-06-06,13,656,4.5,347.125,4903185
Arizona,2020-06-06,30,1148,8.25,485.375,7278717
Florida,2020-06-06,28,1270,9.375,425.0,21477737
Georgia,2020-06-06,4,663,9.875,506.125,10617423
Indiana,2020-06-06,34,429,14.125,558.75,6732219
Montana,2020-06-06,0,1,14.0,555.875,1068778
Vermont,2020-06-06,0,19,13.875,534.75,623989
Wyoming,2020-06-06,0,6,13.625,524.0,578759
Arkansas,2020-06-06,2,450,12.25,498.25,3017804
Colorado,2020-06-06,3,233,8.875,383.875,5758736
Delaware,2020-06-06,2,72,5.625,234.125,973764
Illinois,2020-06-06,64,934,13.125,268.0,12671821
Kentucky,2020-06-06,4,308,9.375,252.875,4467673
Maryland,2020-06-06,38,692,14.125,339.25,6045680
Michigan,2020-06-06,40,452,19.125,393.375,9986857
Missouri,2020-06-06,7,144,20.0,410.625,6137428
Nebraska,2020-06-06,3,164,20.125,374.875,1934408
New York,2020-06-06,57,1083,26.875,481.125,19453561
Oklahoma,2020-06-06,2,56,26.875,479.125,3956971
Virginia,2020-06-06,7,865,19.75,470.5,8535519
Louisiana,2020-06-06,13,497,20.875,494.125,4648794
Minnesota,2020-06-06,22,521,18.875,472.75,5639632
Tennessee,2020-06-06,8,560,14.875,486.25,6829174
Wisconsin,2020-06-06,12,274,15.5,502.5,5822434
California,2020-06-06,76,2637,24.625,811.625,39512223
New Jersey,2020-06-06,57,557,24.625,745.875,8882190
New Mexico,2020-06-06,5,128,25.0,754.875,2096829
Washington,2020-06-06,3,221,24.5,674.375,7614893
Connecticut,2020-06-06,17,358,25.0,657.0,3565287
Mississippi,2020-06-06,8,265,23.25,625.0,2976149
North Dakota,2020-06-06,1,71,22.375,563.875,762062
Pennsylvania,2020-06-06,34,599,25.125,604.5,12801989
Rhode Island,2020-06-06,0,0,15.625,274.875,1059361
South Dakota,2020-06-06,0,90,8.5,216.5,884659
Massachusetts,2020-06-06,54,575,14.625,272.375,6892503
New Hampshire,2020-06-06,5,66,14.875,253.0,1359711
West Virginia,2020-06-06,0,17,12.75,210.375,1792147
North Carolina,2020-06-06,19,1392,14.125,351.25,10488084
South Carolina,2020-06-06,7,463,14.875,400.25,5148714
District of Columbia,2020-06-06,4,70,11.125,334.125,705749
District of Columbia,2020-06-06,4,70,11.625,342.875,705749
Iowa,2020-06-07,4,267,12.125,365.0,3155070
Ohio,2020-06-07,7,365,6.25,338.75,11689100
Utah,2020-06-07,0,218,5.625,357.75,3205958
Idaho,2020-06-07,0,14,5.625,357.375,1787065
Maine,2020-06-07,1,46,3.375,189.125,1344212
Texas,2020-06-07,6,871,3.25,240.125,28995881
Alaska,2020-06-07,0,9,2.75,232.5,731545
Hawaii,2020-06-07,0,2,2.25,224.0,1415872
Kansas,2020-06-07,0,32,1.75,194.625,2913314
Nevada,2020-06-07,1,179,1.0,171.375,3080156
Oregon,2020-06-07,1,137,1.125,161.25,4217737
Alabama,2020-06-07,3,457,1.5,216.625,4903185
Arizona,2020-06-07,2,1407,1.625,386.75,7278717
Florida,2020-06-07,12,1180,2.375,425.375,21477737
Georgia,2020-06-07,1,428,2.5,477.75,10617423
Indiana,2020-06-07,11,400,3.875,527.5,6732219
Montana,2020-06-07,0,5,3.875,524.125,1068778
Vermont,2020-06-07,0,17,3.75,503.875,623989
Wyoming,2020-06-07,0,8,3.625,487.75,578759
Arkansas,2020-06-07,0,325,3.25,471.25,3017804
Colorado,2020-06-07,0,153,3.0,314.5,5758736
Delaware,2020-06-07,8,97,2.5,179.125,973764
Illinois,2020-06-07,41,819,7.5,228.0,12671821
Kentucky,2020-06-07,1,34,6.25,182.25,4467673
Maryland,2020-06-07,9,494,7.375,243.375,6045680
Michigan,2020-06-07,4,419,7.875,293.625,9986857
Missouri,2020-06-07,0,326,7.875,333.375,6137428
Nebraska,2020-06-07,0,91,7.875,304.125,1934408
New York,2020-06-07,60,777,15.375,382.125,19453561
Oklahoma,2020-06-07,1,91,14.5,381.375,3956971
Virginia,2020-06-07,12,1284,10.875,439.5,8535519
Louisiana,2020-06-07,11,330,12.125,476.5,4648794
Minnesota,2020-06-07,16,385,13.0,462.875,5639632
Tennessee,2020-06-07,1,452,12.625,467.0,6829174
Wisconsin,2020-06-07,2,249,12.875,457.375,5822434
California,2020-06-07,27,2850,16.25,802.25,39512223
New Jersey,2020-06-07,70,271,17.5,739.0,8882190
New Mexico,2020-06-07,4,140,17.875,745.125,2096829
Washington,2020-06-07,0,297,16.375,621.75,7614893
Connecticut,2020-06-07,16,150,17.0,599.25,3565287
Mississippi,2020-06-07,6,236,15.75,580.625,2976149
North Dakota,2020-06-07,0,45,15.625,529.75,762062
Pennsylvania,2020-06-07,11,494,16.75,560.375,12801989
Rhode Island,2020-06-07,0,0,13.375,204.125,1059361
South Dakota,2020-06-07,0,71,4.625,179.125,884659
Massachusetts,2020-06-07,27,304,7.5,199.625,6892503
New Hampshire,2020-06-07,3,24,7.875,165.5,1359711
West Virginia,2020-06-07,0,8,5.875,147.75,1792147
North Carolina,2020-06-07,4,854,5.625,225.0,10488084
South Carolina,2020-06-07,1,370,5.75,265.625,5148714
District of Columbia,2020-06-07,6,63,5.125,211.75,705749
District of Columbia,2020-06-07,6,63,5.875,219.625,705749
Iowa,2020-06-08,17,317,8.0,250.375,3155070
Ohio,2020-06-08,27,361,8.0,257.5,11689100
Utah,2020-06-08,3,294,8.0,291.25,3205958
Idaho,2020-06-08,0,44,8.0,295.75,1787065
Maine,2020-06-08,0,18,7.5,191.25,1344212
Texas,2020-06-08,10,1378,8.625,317.25,28995881
Alaska,2020-06-08,0,19,7.875,311.75,731545
Hawaii,2020-06-08,0,1,7.125,304.0,1415872
Kansas,2020-06-08,3,175,5.375,286.25,2913314
Nevada,2020-06-08,4,142,2.5,258.875,3080156
Oregon,2020-06-08,0,116,2.125,236.625,4217737
Alabama,2020-06-08,26,425,5.375,284.25,4903185
Arizona,2020-06-08,4,837,5.875,386.625,7278717
Florida,2020-06-08,12,966,6.125,335.125,21477737
Georgia,2020-06-08,28,624,9.625,410.75,10617423
Indiana,2020-06-08,13,225,11.25,438.75,6732219
Montana,2020-06-08,0,3,10.875,417.25,1068778
Vermont,2020-06-08,0,12,10.375,401.0,623989
Wyoming,2020-06-08,0,13,10.375,388.125,578759
Arkansas,2020-06-08,1,314,7.25,374.25,3017804
Colorado,2020-06-08,16,182,8.75,292.375,5758736
Delaware,2020-06-08,0,30,7.25,175.375,973764
Illinois,2020-06-08,203,1473,29.125,281.5,12671821
Kentucky,2020-06-08,6,308,28.25,291.875,4467673
Maryland,2020-06-08,27,431,31.625,345.375,6045680
Michigan,2020-06-08,18,296,33.875,380.875,9986857
Missouri,2020-06-08,9,174,35.0,401.0,6137428
Nebraska,2020-06-08,0,118,34.875,376.5,1934408
New York,2020-06-08,56,712,39.875,442.75,19453561
Oklahoma,2020-06-08,0,55,39.875,445.875,3956971
Virginia,2020-06-08,5,570,15.125,333.0,8535519
Louisiana,2020-06-08,8,236,15.375,324.0,4648794
Minnesota,2020-06-08,11,338,13.375,312.375,5639632
Tennessee,2020-06-08,3,406,11.5,326.125,6829174
Wisconsin,2020-06-08,2,211,10.625,330.75,5822434
California,2020-06-08,26,2290,13.875,602.25,39512223
New Jersey,2020-06-08,38,333,11.625,554.875,8882190
New Mexico,2020-06-08,4,122,12.125,563.25,2096829
Washington,2020-06-08,5,529,12.125,558.125,7614893
Connecticut,2020-06-08,13,124,12.75,544.125,3565287
Mississippi,2020-06-08,20,498,13.875,564.125,2976149
North Dakota,2020-06-08,0,19,13.5,515.75,762062
Pennsylvania,2020-06-08,10,431,14.5,543.25,12801989
Rhode Island,2020-06-08,27,201,14.625,282.125,1059361
South Dakota,2020-06-08,0,33,9.875,244.625,884659
Massachusetts,2020-06-08,37,190,14.0,253.125,6892503
New Hampshire,2020-06-08,0,36,13.375,191.5,1359711
West Virginia,2020-06-08,0,17,11.75,178.125,1792147
North Carolina,2020-06-08,17,918,11.375,230.625,10488084
South Carolina,2020-06-08,11,514,12.75,292.5,5148714
District of Columbia,2020-06-08,2,57,11.75,245.75,705749
District of Columbia,2020-06-08,2,57,8.625,227.75,705749
Iowa,2020-06-09,6,160,9.375,243.625,3155070
Ohio,2020-06-09,17,325,6.875,260.5,11689100
Utah,2020-06-09,3,261,7.25,288.625,3205958
Idaho,2020-06-09,2,29,7.5,290.125,1787065
Maine,2020-06-09,1,18,5.5,177.625,1344212
Texas,2020-06-09,30,1945,7.875,356.5,28995881
Alaska,2020-06-09,1,13,7.75,351.0,731545
Hawaii,2020-06-09,0,6,7.5,344.625,1415872
Kansas,2020-06-09,1,62,6.875,332.375,2913314
Nevada,2020-06-09,3,231,5.125,320.625,3080156
Oregon,2020-06-09,5,97,5.375,300.125,4217737
Alabama,2020-06-09,11,497,6.5,358.625,4903185
Arizona,2020-06-09,22,635,9.125,435.75,7278717
Florida,2020-06-09,53,1096,12.0,329.625,21477737
Georgia,2020-06-09,74,774,21.125,424.75,10617423
Indiana,2020-06-09,23,432,24.0,478.0,6732219
Montana,2020-06-09,0,6,23.875,471.0,1068778
Vermont,2020-06-09,0,9,23.5,443.25,623989
Wyoming,2020-06-09,0,10,22.875,432.375,578759
Arkansas,2020-06-09,6,340,22.25,412.75,3017804
Colorado,2020-06-09,10,164,20.75,353.875,5758736
Delaware,2020-06-09,12,48,15.625,222.875,973764
Illinois,2020-06-09,95,778,18.25,223.375,12671821
Kentucky,2020-06-09,7,190,16.25,193.125,4467673
Maryland,2020-06-09,35,519,20.625,257.25,6045680
Michigan,2020-06-09,30,279,24.375,291.0,9986857
Missouri,2020-06-09,22,237,27.125,319.375,6137428
Nebraska,2020-06-09,3,136,26.75,293.875,1934408
New York,2020-06-09,70,690,34.25,359.625,19453561
Oklahoma,2020-06-09,5,158,33.375,373.375,3956971
Virginia,2020-06-09,19,487,23.875,337.0,8535519
Louisiana,2020-06-09,13,562,24.625,383.5,4648794
Minnesota,2020-06-09,20,299,22.75,356.0,5639632
Tennessee,2020-06-09,13,648,20.625,402.125,6829174
Wisconsin,2020-06-09,12,274,19.375,406.75,5822434
California,2020-06-09,96,2943,31.0,757.625,39512223
New Jersey,2020-06-09,89,299,33.375,708.75,8882190
New Mexico,2020-06-09,4,43,33.25,694.375,2096829
Washington,2020-06-09,13,203,32.5,658.875,7614893
Connecticut,2020-06-09,13,87,32.5,599.5,3565287
Mississippi,2020-06-09,10,341,31.25,604.75,2976149
North Dakota,2020-06-09,0,21,29.625,526.375,762062
Pennsylvania,2020-06-09,63,532,36.0,558.625,12801989
Rhode Island,2020-06-09,9,49,25.125,196.875,1059361
South Dakota,2020-06-09,3,52,14.375,166.0,884659
Massachusetts,2020-06-09,55,263,20.75,193.5,6892503
New Hampshire,2020-06-09,8,53,20.125,174.75,1359711
West Virginia,2020-06-09,0,18,18.5,166.125,1792147
North Carolina,2020-06-09,28,812,20.75,225.0,10488084
South Carolina,2020-06-09,11,428,22.125,275.875,5148714
District of Columbia,2020-06-09,4,85,14.75,220.0,705749
District of Columbia,2020-06-09,4,85,14.125,224.5,705749
Iowa,2020-06-10,9,462,14.875,275.75,3155070
Ohio,2020-06-10,36,413,12.5,294.5,11689100
Utah,2020-06-10,1,343,11.625,330.75,3205958
Idaho,2020-06-10,0,36,11.625,333.0,1787065
Maine,2020-06-10,0,31,8.125,235.375,1344212
Texas,2020-06-10,30,2500,10.5,494.375,28995881
Alaska,2020-06-10,0,22,10.0,486.5,731545
Hawaii,2020-06-10,0,3,9.5,476.25,1415872
Kansas,2020-06-10,3,145,8.75,436.625,2913314
Nevada,2020-06-10,4,170,4.75,406.25,3080156
Oregon,2020-06-10,0,75,4.625,372.75,4217737
Alabama,2020-06-10,15,567,6.5,439.125,4903185
Arizona,2020-06-10,26,1585,9.75,633.375,7278717
Florida,2020-06-10,36,1371,10.5,492.25,21477737
Georgia,2020-06-10,42,696,15.75,576.5,10617423
Indiana,2020-06-10,16,312,17.75,615.125,6732219
Montana,2020-06-10,0,7,17.375,597.875,1068778
Vermont,2020-06-10,0,11,16.875,578.0,623989
Wyoming,2020-06-10,1,10,17.0,569.875,578759
Arkansas,2020-06-10,4,288,15.625,535.0,3017804
Colorado,2020-06-10,20,151,14.875,355.75,5758736
Delaware,2020-06-10,3,36,10.75,188.875,973764
Illinois,2020-06-10,65,568,13.625,172.875,12671821
Kentucky,2020-06-10,4,138,12.125,151.125,4467673
Maryland,2020-06-10,33,571,16.25,221.625,6045680
Michigan,2020-06-10,12,187,17.75,243.625,9986857
Missouri,2020-06-10,7,266,18.5,275.625,6137428
Nebraska,2020-06-10,10,137,19.25,256.75,1934408
New York,2020-06-10,67,664,25.125,320.875,19453561
Oklahoma,2020-06-10,2,116,25.0,330.875,3956971
Virginia,2020-06-10,18,439,19.125,314.75,8535519
Louisiana,2020-06-10,11,418,20.0,349.75,4648794
Minnesota,2020-06-10,39,366,20.75,324.125,5639632
Tennessee,2020-06-10,6,514,20.0,365.0,6829174
Wisconsin,2020-06-10,11,337,20.5,373.875,5822434
California,2020-06-10,94,2893,31.0,718.375,39512223
New Jersey,2020-06-10,74,550,31.875,704.125,8882190
New Mexico,2020-06-10,6,145,32.375,707.75,2096829
Washington,2020-06-10,2,144,30.375,670.875,7614893
Connecticut,2020-06-10,23,168,31.875,639.625,3565287
Mississippi,2020-06-10,21,374,29.625,640.625,2976149
North Dakota,2020-06-10,1,40,29.0,581.375,762062
Pennsylvania,2020-06-10,73,446,36.75,595.0,12801989
Rhode Island,2020-06-10,4,65,25.5,241.5,1059361
South Dakota,2020-06-10,1,81,16.375,182.875,884659
Massachusetts,2020-06-10,46,267,21.375,198.125,6892503
New Hampshire,2020-06-10,7,46,22.0,185.875,1359711
West Virginia,2020-06-10,1,14,19.25,166.625,1792147
North Carolina,2020-06-10,27,912,20.0,233.875,10488084
South Carolina,2020-06-10,7,531,20.75,295.25,5148714
District of Columbia,2020-06-10,4,63,12.125,247.375,705749
District of Columbia,2020-06-10,4,63,12.125,247.125,705749
Iowa,2020-06-11,3,370,12.375,283.25,3155070
Ohio,2020-06-11,33,429,10.75,303.5,11689100
Utah,2020-06-11,3,384,10.25,345.75,3205958
Idaho,2020-06-11,1,41,10.25,349.125,1787065
Maine,2020-06-11,0,30,6.875,238.875,1344212
Texas,2020-06-11,26,2001,9.25,422.625,28995881
Alaska,2020-06-11,0,24,8.75,417.75,731545
Hawaii,2020-06-11,0,7,8.25,410.75,1415872
Kansas,2020-06-11,1,53,8.0,371.125,2913314
Nevada,2020-06-11,11,248,5.25,348.5,3080156
Oregon,2020-06-11,2,151,5.125,319.375,4217737
Alabama,2020-06-11,11,856,6.375,421.25,4903185
Arizona,2020-06-11,30,1544,10.125,610.5,7278717
Florida,2020-06-11,47,1698,12.75,572.625,21477737
Georgia,2020-06-11,45,867,18.375,678.0,10617423
Indiana,2020-06-11,25,417,21.5,729.25,6732219
Montana,2020-06-11,0,2,21.375,722.875,1068778
Vermont,2020-06-11,0,15,20.0,693.75,623989
Wyoming,2020-06-11,0,29,19.75,678.5,578759
Arkansas,2020-06-11,6,448,19.125,627.5,3017804
Colorado,2020-06-11,10,148,16.625,453.0,5758736
Delaware,2020-06-11,1,50,10.875,247.0,973764
Illinois,2020-06-11,86,842,16.0,243.875,12671821
Kentucky,2020-06-11,15,99,14.75,204.125,4467673
Maryland,2020-06-11,31,709,18.625,292.5,6045680
Michigan,2020-06-11,27,250,22.0,321.875,9986857
Missouri,2020-06-11,12,262,23.5,351.0,6137428
Nebraska,2020-06-11,8,290,23.75,331.25,1934408
New York,2020-06-11,55,724,29.375,403.25,19453561
Oklahoma,2020-06-11,2,146,29.5,415.25,3956971
Virginia,2020-06-11,6,470,19.5,368.75,8535519
Louisiana,2020-06-11,19,442,20.0,411.625,4648794
Minnesota,2020-06-11,13,447,17.75,378.875,5639632
Tennessee,2020-06-11,5,387,15.0,396.0,6829174
Wisconsin,2020-06-11,12,277,15.0,397.875,5822434
California,2020-06-11,72,3570,23.0,807.875,39512223
New Jersey,2020-06-11,66,470,24.375,776.125,8882190
New Mexico,2020-06-11,11,118,25.5,772.625,2096829
Washington,2020-06-11,15,232,26.625,742.875,7614893
Connecticut,2020-06-11,26,114,27.5,701.875,3565287
Mississippi,2020-06-11,0,0,25.875,646.0,2976149
North Dakota,2020-06-11,1,39,25.375,602.5,762062
Pennsylvania,2020-06-11,44,534,29.375,634.625,12801989
Rhode Island,2020-06-11,11,106,21.75,201.625,1059361
South Dakota,2020-06-11,4,61,14.0,150.5,884659
Massachusetts,2020-06-11,38,511,17.375,199.625,6892503
New Hampshire,2020-06-11,7,31,16.375,174.5,1359711
West Virginia,2020-06-11,1,24,13.25,163.25,1792147
North Carolina,2020-06-11,18,1430,15.5,342.0,10488084
South Carolina,2020-06-11,13,682,17.0,422.375,5148714
District of Columbia,2020-06-11,3,52,11.875,362.125,705749
District of Columbia,2020-06-11,3,52,10.875,355.375,705749
Iowa,2020-06-12,9,352,11.5,391.75,3155070
Ohio,2020-06-12,18,420,9.0,380.375,11689100
Utah,2020-06-12,8,315,9.125,415.875,3205958
Idaho,2020-06-12,1,51,9.125,419.25,1787065
Maine,2020-06-12,0,54,6.875,247.25,1344212
Texas,2020-06-12,23,2259,8.125,444.375,28995881
Alaska,2020-06-12,1,22,7.875,440.625,731545
Hawaii,2020-06-12,0,14,7.5,435.875,1415872
Kansas,2020-06-12,1,168,6.5,412.875,2913314
Nevada,2020-06-12,2,240,4.5,390.375,3080156
Oregon,2020-06-12,2,139,3.75,368.375,4217737
Alabama,2020-06-12,14,865,5.375,470.125,4903185
Arizona,2020-06-12,27,1642,8.75,668.625,7278717
Florida,2020-06-12,29,1902,9.5,624.0,21477737
Georgia,2020-06-12,47,869,15.25,729.875,10617423
Indiana,2020-06-12,16,400,17.25,778.125,6732219
Montana,2020-06-12,0,10,17.125,758.375,1068778
Vermont,2020-06-12,0,9,16.875,729.5,623989
Wyoming,2020-06-12,0,18,16.625,714.375,578759
Arkansas,2020-06-12,5,731,15.5,697.625,3017804
Colorado,2020-06-12,12,175,13.625,514.25,5758736
Delaware,2020-06-12,0,67,10.0,284.875,973764
Illinois,2020-06-12,81,758,14.25,271.0,12671821
Kentucky,2020-06-12,12,224,13.75,249.0,4467673
Maryland,2020-06-12,25,439,16.875,302.625,6045680
Michigan,2020-06-12,9,254,18.0,333.25,9986857
Missouri,2020-06-12,11,187,19.375,354.375,6137428
Nebraska,2020-06-12,4,198,19.25,287.75,1934408
New York,2020-06-12,80,821,27.75,368.5,19453561
Oklahoma,2020-06-12,2,222,28.0,387.875,3956971
Virginia,2020-06-12,14,564,19.625,363.625,8535519
Louisiana,2020-06-12,9,523,19.25,401.0,4648794
Minnesota,2020-06-12,25,479,19.25,406.0,5639632
Tennessee,2020-06-12,20,452,20.625,430.75,6829174
Wisconsin,2020-06-12,7,296,20.125,444.375,5822434
California,2020-06-12,45,3576,25.25,866.625,39512223
New Jersey,2020-06-12,46,348,21.0,807.5,8882190
New Mexico,2020-06-12,5,158,21.375,799.5,2096829
Washington,2020-06-12,9,404,20.75,779.5,7614893
Connecticut,2020-06-12,13,228,21.25,742.625,3565287
Mississippi,2020-06-12,13,608,19.75,758.75,2976149
North Dakota,2020-06-12,0,36,17.25,706.75,762062
Pennsylvania,2020-06-12,42,634,21.625,749.0,12801989
Rhode Island,2020-06-12,10,85,17.25,312.625,1059361
South Dakota,2020-06-12,1,77,11.625,278.75,884659
Massachusetts,2020-06-12,46,392,16.75,308.0,6892503
New Hampshire,2020-06-12,7,42,16.5,262.75,1359711
West Virginia,2020-06-12,2,32,15.125,238.25,1792147
North Carolina,2020-06-12,14,1732,15.25,378.75,10488084
South Carolina,2020-06-12,5,729,15.875,465.375,5148714
District of Columbia,2020-06-12,4,65,11.125,394.25,705749
District of Columbia,2020-06-12,4,65,10.375,391.75,705749
Iowa,2020-06-13,1,337,10.375,424.25,3155070
Ohio,2020-06-13,46,424,10.375,428.25,11689100
Utah,2020-06-13,0,380,9.5,470.5,3205958
Idaho,2020-06-13,0,45,9.25,472.125,1787065
Maine,2020-06-13,0,36,7.5,260.125,1344212
Texas,2020-06-13,24,2089,9.875,430.125,28995881
Alaska,2020-06-13,0,34,9.375,426.25,731545
